tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1998-D081,Davis Cup WG R1: SVK vs SWE,Clay,4,D,19980403,4,102796,,,Magnus Norman,R,188,SWE,21.8,102344,,,Karol Kucera,R,188,SVK,24.0,6-3 4-6 6-3 3-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,23,1476,12,2141
1980-324,Maui,Hard,32,A,19800929,7,100372,,,Trey Waltke,R,173,USA,25.5,100315,,,Hank Pfister,R,193,USA,26.9,6-2 7-6,3,R32,,,,,,,,,,,,,,,,,,,,81,,48,
2006-1536,Madrid Masters,Hard,48,M,20061016,29,104053,6,,Andy Roddick,R,188,USA,24.1,103206,,,Sebastien Grosjean,R,175,FRA,28.3,6-4 7-6(3),3,R32,88,9,3,68,47,39,11,11,0,0,11,1,79,52,36,12,11,3,4,6,2635,30,980
1983-421,Montreal / Toronto,Hard,56,M,19830808,47,100532,8,,Johan Kriek,R,175,USA,25.3,100765,,,Rodney Harmon,R,188,USA,21.9,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,15,,71,
1969-416,Rome,Clay,128,M,19690521,70,100106,,,Graham Stilwell,R,173,GBR,23.5,100030,12,,Fred Stolle,R,190,AUS,30.6,6-0 4-6 2-6 6-1 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,
2011-352,Paris Masters,Hard,48,M,20111107,20,104545,,,John Isner,R,206,USA,26.5,103857,,LL,Igor Kunitsyn,R,180,RUS,30.1,6-4 6-4,3,R32,70,7,0,58,40,30,10,10,2,3,2,0,51,25,18,14,10,2,5,25,1450,68,706
1978-428,Tokyo Indoor,Carpet,32,A,19781031,28,100437,2,,Bjorn Borg,R,180,SWE,22.4,100286,5,,Harold Solomon,R,168,USA,26.1,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,2,,10,
1980-330,Tel Aviv,Hard,32,A,19801006,29,100286,1,,Harold Solomon,R,168,USA,28.0,100905,,Q,Sammy Giammalva Jr,R,178,USA,17.5,7-5 6-3,3,SF,,,,,,,,,,,,,,,,,,,,6,,,
1980-560,US Open,Hard,128,G,19800826,261,100656,10,,Ivan Lendl,R,188,USA,20.4,100499,,,Chris Mayotte,R,186,USA,22.9,6-4 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,,9,,,
1994-440,Rosmalen,Grass,32,A,19940606,29,101990,1,,Richard Krajicek,R,196,NED,22.4,100936,6,,Henri Leconte,L,185,FRA,30.9,6-4 6-4,3,SF,69,16,5,56,35,33,11,10,0,0,3,3,59,28,24,14,10,1,3,27,1153,46,771
2014-329,Tokyo,Hard,32,A,20140929,22,105683,3,,Milos Raonic,R,196,CAN,23.7,103781,,,Jurgen Melzer,L,183,AUT,33.3,6-4 6-3,3,R16,74,11,0,52,34,26,12,10,0,1,2,2,52,34,22,9,9,1,4,8,3965,124,440
2017-7694,Lyon,Clay,32,A,20170522,272,111575,,,Karen Khachanov,R,198,RUS,21.0,105952,,LL,Renzo Olivo,R,180,ARG,25.1,6-2 6-4,3,R32,71,4,4,51,28,21,13,9,1,2,4,2,57,31,20,8,9,2,6,54,860,91,587
1970-2049,Eastbourne,Grass,32,A,19700615,292,100026,,,Andres Gimeno,R,185,ESP,32.8,100120,,,Robert Maud,R,180,RSA,23.8,10-8 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1983-322,Geneva,Clay,32,A,19830919,4,100332,7,,Balazs Taroczy,R,183,HUN,29.3,109771,,,Jairo Velasco,R,173,ESP,36.3,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,62,,,
2023-8996,Santiago,Clay,32,A,20230227,291,111797,,SE,Nicolas Jarry,R,198,CHI,27.3,106043,4,,Diego Schwartzman,R,170,ARG,30.5,6-4 4-6 7-6(2),3,R16,186,10,4,107,70,51,18,16,3,6,0,5,121,91,59,12,16,12,15,87,616,37,1010
2004-1720,Bangkok,Hard,32,A,20040927,8,103758,5,,Taylor Dent,R,188,USA,23.4,102925,,,Justin Gimelstob,R,196,USA,27.6,4-6 6-4 6-4,3,R32,125,2,8,101,74,51,9,15,10,14,3,5,95,53,37,19,15,3,8,34,920,224,171
2014-580,Australian Open,Hard,128,G,20140113,21,103565,,LL,Stephane Robert,R,185,FRA,33.6,105379,,,Aljaz Bedene,R,181,SLO,24.4,7-6(3) 6-3 6-0,5,R128,113,4,2,71,33,25,21,13,1,5,16,11,107,58,40,9,14,8,17,119,479,104,528
1976-419,Indianapolis,Clay,64,A,19760809,8,100137,,,Hans Jurgen Pohmann,R,178,GER,29.2,100372,,,Trey Waltke,R,173,USA,21.4,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1973-2029,Dublin,Hard,32,A,19730709,271,110248,,,Harry Turnbull,L,,AUS,,101307,,,Jeff Brown,R,193,USA,,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2004-341,Metz,Hard,32,A,20041011,6,102967,,Q,Marc Gicquel,R,188,FRA,27.5,104468,,Q,Gilles Simon,R,183,FRA,19.7,6-2 2-6 7-6(5),3,R32,119,1,0,79,49,31,18,14,0,4,5,1,89,62,40,15,14,4,8,166,247,184,215
2013-319,Kitzbuhel,Clay,28,A,20130728,13,104919,,,Leonardo Mayer,R,188,ARG,26.2,104259,1,,Philipp Kohlschreiber,R,178,GER,29.7,6-4 7-6(4),3,R16,104,1,5,73,43,33,19,11,2,3,0,1,69,36,24,22,11,0,2,78,641,26,1490
1998-419,Indianapolis,Hard,56,A,19980817,42,102887,,,Ramon Delgado,R,185,PAR,21.7,102053,,WC,Brian Macphie,L,180,USA,26.2,7-5 7-5,3,R16,86,8,4,84,45,31,22,12,5,6,11,4,74,47,34,14,12,4,7,87,548,143,332
1978-424,San Francisco,Carpet,64,A,19780925,254,100214,16,,Adriano Panatta,R,183,ITA,28.2,100058,,,Roger Taylor,L,183,GBR,36.9,7-6 3-6 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2013-5014,Shanghai Masters,Hard,56,M,20131007,43,104252,,,Florian Mayer,R,190,GER,30.0,103970,3,,David Ferrer,R,175,ESP,31.5,6-4 6-3,3,R16,80,6,0,60,40,28,12,9,3,4,1,1,62,41,27,10,10,4,8,50,895,4,6710
